,ERA5,ERA5-Land,JRA55,CFSR,HARv2,TerraClimate
1995-02-01,0.22621131424319244,0.35407068699660704,0.2077301685988001,0.2392247609301826,0.25713544310024483,0.17382674893006195
1995-03-01,0.3745817749921934,0.4728333680917233,0.2665006192955502,0.4643536722065367,0.3548744535830287,0.1889091231528792
1995-04-01,0.524759178050364,0.5550880043448375,0.3523344031033763,0.7033004930516327,0.46156065992389805,0.236054010043768
1995-05-01,0.30984773524470266,0.29304980557104865,0.24254256899002163,0.6744040790467245,0.18023099189223588,-0.12913337662360266
1995-06-01,0.09118094749465322,0.04880775318345863,0.16567380363529122,0.5789495779201396,-0.10548811002081257,-0.28161001952817516
1995-07-01,-0.4545262424306445,-0.42227144445389403,-0.4695976223471807,0.1875520752515368,-0.7181234235288873,-0.7630195923163351
1995-08-01,-0.2960585238407887,-0.12847038827883175,-0.5681780400782012,0.5892040570666603,-0.1802903326007033,-0.47487528663878803
1995-09-01,0.1584679058485745,0.270287002199167,-0.05172860302009192,0.9659041898576798,0.1966194015831857,0.04873182380737337
1995-10-01,-0.10254576676282708,0.03363168013459506,-0.30081243726933427,1.0984941926579905,-0.03789801917334097,0.008861415587378407
1995-11-01,0.068285092674536,0.22495845103195608,0.09727630322277492,1.1419587760606211,0.13996187443306796,0.24291141256678683
1995-12-01,0.23181783749876161,0.35703262537810193,0.23707911450650737,1.2458371998733255,0.28556945867534794,0.22154462841079645
1996-01-01,0.36847211649600853,0.4705007409440872,0.33118968885295647,1.1241843086113452,0.3810955599836999,0.2892810830834847
1996-02-01,0.4182491860460288,0.4364277361157282,0.29090828311787637,0.9657762936210134,0.4098513992538851,0.3049245912225302
1996-03-01,0.38693039422088743,0.44159398984873255,0.29646759715153626,0.7294622884284024,0.4102145771887065,0.4731173002879091
1996-04-01,0.2859937564061506,0.41648245372593096,0.2561940977585989,0.6448729204066528,0.29300346002344657,0.5798664028615874
1996-05-01,0.18402496532004003,0.33944945376884,0.2316466573041115,0.7232533703782115,0.18390891980380736,0.6380246012360313
